unitid,year,fips,race,sex,completers
371690,2014,6,3,1,98
371690,2014,6,3,2,519
371690,2014,6,6,99,1
371690,2014,6,8,1,0
371690,2014,6,8,2,0
371690,2014,6,99,99,1112
371690,2014,6,9,1,56
371690,2014,6,9,2,233
371690,2014,6,1,99,95
371690,2015,6,7,99,0
371690,2015,6,5,1,0
371690,2015,6,5,2,4
371690,2015,6,4,99,35
371690,2015,6,2,1,6
371690,2015,6,2,2,38
371690,2015,6,3,99,485
371690,2015,6,6,1,0
371690,2015,6,6,2,4
371690,2015,6,8,99,0
371690,2015,6,99,1,126
371690,2015,6,99,2,691
371690,2015,6,9,99,168
371690,2015,6,1,1,15
371690,2015,6,1,2,62
371830,2014,6,7,1,0
371830,2014,6,7,2,1
371830,2014,6,5,99,1
371830,2014,6,4,1,0
371830,2014,6,4,2,1
371830,2014,6,2,99,4
371830,2014,6,3,1,9
371830,2014,6,3,2,1
371830,2014,6,6,99,0
371830,2014,6,8,1,0
371830,2014,6,8,2,0
371830,2014,6,99,99,23
371830,2014,6,9,1,0
371830,2014,6,9,2,0
371830,2014,6,1,99,6
371830,2015,6,7,99,1
371830,2015,6,5,1,0
371830,2015,6,5,2,0
371830,2015,6,4,99,0
371830,2015,6,2,1,3
371830,2015,6,2,2,0
371830,2015,6,3,99,19
371830,2015,6,6,1,1
371830,2015,6,6,2,0
371830,2015,6,8,99,0
371830,2015,6,99,1,19
371830,2015,6,99,2,9
371830,2015,6,9,99,0
371830,2015,6,1,1,3
371830,2015,6,1,2,1
371928,2014,6,7,1,3
371928,2014,6,7,2,2
371928,2014,6,5,99,0
371928,2014,6,4,1,1
371928,2014,6,4,2,4
371928,2014,6,2,99,3
371928,2014,6,3,1,17
371928,2014,6,3,2,19
371928,2014,6,6,99,9
371928,2014,6,8,1,0
371928,2014,6,8,2,0
371928,2014,6,99,99,111
371928,2014,6,9,1,1
371928,2014,6,9,2,4
371928,2014,6,1,99,48
371928,2015,6,7,99,5
371928,2015,6,5,1,1
371928,2015,6,5,2,1
371928,2015,6,4,99,8
371928,2015,6,2,1,1
371928,2015,6,2,2,2
371928,2015,6,3,99,33
371928,2015,6,6,1,0
371928,2015,6,6,2,5
371928,2015,6,8,99,0
371928,2015,6,99,1,31
371928,2015,6,99,2,63
371928,2015,6,9,99,6
371928,2015,6,1,1,12
371928,2015,6,1,2,20
371964,2014,6,7,1,0
371964,2014,6,7,2,0
371964,2014,6,5,99,1
371964,2014,6,4,1,4
371964,2014,6,4,2,7
371964,2014,6,2,99,26
371964,2014,6,3,1,21
371964,2014,6,3,2,15
371964,2014,6,6,99,2
371964,2014,6,8,1,0
371964,2014,6,8,2,0
371964,2014,6,99,99,138
371964,2014,6,9,1,2
371964,2014,6,9,2,7
371964,2014,6,1,99,53
371964,2015,6,7,99,5
371964,2015,6,5,1,1
371964,2015,6,5,2,2
371964,2015,6,4,99,15
371964,2015,6,2,1,12
371964,2015,6,2,2,25
371964,2015,6,3,99,43
371964,2015,6,6,1,1
371964,2015,6,6,2,0
371964,2015,6,8,99,0
371964,2015,6,99,1,77
371964,2015,6,99,2,109
371964,2015,6,9,99,9
371964,2015,6,1,1,38
371964,2015,6,1,2,35
372000,2014,6,7,1,0
372000,2014,6,7,2,0
372000,2014,6,5,99,0
372000,2014,6,4,1,1
372000,2014,6,4,2,25
372000,2014,6,2,99,0
372000,2014,6,3,1,1
372000,2014,6,3,2,38
372000,2014,6,6,99,0
372000,2014,6,8,1,0
372000,2014,6,8,2,0
372000,2014,6,99,99,66
372000,2014,6,9,1,0
372000,2014,6,9,2,1
372000,2014,6,1,99,0
372000,2015,6,7,99,0
372000,2015,6,5,1,0
372000,2015,6,5,2,0
372000,2015,6,4,99,20
372000,2015,6,2,1,0
372000,2015,6,2,2,1
372000,2015,6,3,99,24
372000,2015,6,6,1,0
372000,2015,6,6,2,0
372000,2015,6,8,99,0
372000,2015,6,99,1,5
372000,2015,6,99,2,40
372000,2015,6,9,99,0
372000,2015,6,1,1,0
372000,2015,6,1,2,0
372028,2014,6,7,1,0
372028,2014,6,7,2,0
372028,2014,6,5,99,0
372028,2014,6,4,1,2
372028,2014,6,4,2,6
372028,2014,6,2,99,2
372028,2014,6,3,1,2
372028,2014,6,3,2,30
372028,2014,6,6,99,0
372028,2014,6,8,1,0
372028,2014,6,8,2,0
372028,2014,6,99,99,134
372028,2014,6,9,1,2
372028,2014,6,9,2,55
372028,2014,6,1,99,35
372028,2015,6,7,99,0
372028,2015,6,5,1,0
372028,2015,6,5,2,0
372028,2015,6,4,99,5
372028,2015,6,2,1,0
372028,2015,6,2,2,2
372028,2015,6,3,99,44
372028,2015,6,6,1,0
372028,2015,6,6,2,0
372028,2015,6,8,99,0
372028,2015,6,99,1,18
372028,2015,6,99,2,110
372028,2015,6,9,99,9
372028,2015,6,1,1,10
372028,2015,6,1,2,58
372073,2014,6,7,1,0
372073,2014,6,7,2,5
372073,2014,6,5,99,2
372073,2014,6,4,1,8
372073,2014,6,4,2,7
372073,2014,6,2,99,48
372073,2014,6,3,1,32
372073,2014,6,3,2,52
372073,2014,6,6,99,0
372073,2014,6,8,1,0
372073,2014,6,8,2,0
372073,2014,6,99,99,188
372073,2014,6,9,1,6
372073,2014,6,9,2,14
372073,2014,6,1,99,14
372073,2015,6,7,99,9
372073,2015,6,5,1,1
372073,2015,6,5,2,1
372073,2015,6,4,99,9
372073,2015,6,2,1,18
372073,2015,6,2,2,18
372073,2015,6,3,99,74
372073,2015,6,6,1,0
372073,2015,6,6,2,0
372073,2015,6,8,99,0
372073,2015,6,99,1,47
372073,2015,6,99,2,103
372073,2015,6,9,99,9
372073,2015,6,1,1,3
372073,2015,6,1,2,8
372082,2014,6,7,1,3
372082,2014,6,7,2,7
372082,2014,6,5,99,0
372082,2014,6,4,1,4
372082,2014,6,4,2,0
372082,2014,6,2,99,9
372082,2014,6,3,1,42
372082,2014,6,3,2,45
372082,2014,6,6,99,0
372082,2014,6,8,1,0
372082,2014,6,8,2,0
372082,2014,6,99,99,115
372082,2014,6,9,1,0
372082,2014,6,9,2,0
372082,2014,6,1,99,5
372082,2015,6,7,99,6
372082,2015,6,5,1,0
372082,2015,6,5,2,0
372082,2015,6,4,99,4
372082,2015,6,2,1,1
372082,2015,6,2,2,4
372082,2015,6,3,99,61
372082,2015,6,6,1,0
372082,2015,6,6,2,0
372082,2015,6,8,99,0
372082,2015,6,99,1,34
372082,2015,6,99,2,44
372082,2015,6,9,99,0
372082,2015,6,1,1,1
372082,2015,6,1,2,1
372240,2014,6,7,1,0
372240,2014,6,7,2,0
372240,2014,6,5,99,0
372240,2014,6,4,1,0
372240,2014,6,4,2,0
372240,2014,6,2,99,13
372240,2014,6,3,1,0
372240,2014,6,3,2,0
372240,2014,6,6,99,0
372240,2014,6,8,1,0
372240,2014,6,8,2,0
372240,2014,6,99,99,13
372240,2014,6,9,1,0
372240,2014,6,9,2,0
372240,2014,6,1,99,0
372240,2015,6,7,99,1
372240,2015,6,5,1,0
372240,2015,6,5,2,0
372240,2015,6,4,99,0
372240,2015,6,2,1,0
372240,2015,6,2,2,8
372240,2015,6,3,99,0
372240,2015,6,6,1,0
372240,2015,6,6,2,0
372240,2015,6,8,99,0
372240,2015,6,99,1,0
372240,2015,6,99,2,9
372240,2015,6,9,99,0
372240,2015,6,1,1,0
372240,2015,6,1,2,0
377722,2014,6,7,1,1
377722,2014,6,7,2,28
377722,2014,6,5,99,6
377722,2014,6,4,1,0
377722,2014,6,4,2,24
377722,2014,6,2,99,4
377722,2014,6,3,1,2
377722,2014,6,3,2,56
377722,2014,6,6,99,6
377722,2014,6,8,1,0
377722,2014,6,8,2,0
377722,2014,6,99,99,299
377722,2014,6,9,1,0
377722,2014,6,9,2,7
377722,2014,6,1,99,165
377722,2015,6,7,99,21
377722,2015,6,5,1,1
377722,2015,6,5,2,1
377722,2015,6,4,99,10
377722,2015,6,2,1,2
377722,2015,6,2,2,8
377722,2015,6,3,99,86
377722,2015,6,6,1,0
377722,2015,6,6,2,4
377722,2015,6,8,99,0
377722,2015,6,99,1,10
377722,2015,6,99,2,289
377722,2015,6,9,99,3
377722,2015,6,1,1,1
377722,2015,6,1,2,162
377759,2014,6,7,1,0
377759,2014,6,7,2,0
377759,2014,6,5,99,0
377759,2014,6,4,1,3
377759,2014,6,4,2,0
377759,2014,6,2,99,4
377759,2014,6,3,1,21
377759,2014,6,3,2,1
377759,2014,6,6,99,0
377759,2014,6,8,1,0
377759,2014,6,8,2,0
377759,2014,6,99,99,41
377759,2014,6,9,1,0
377759,2014,6,9,2,0
377759,2014,6,1,99,12
377759,2015,6,7,99,0
377759,2015,6,5,1,0
377759,2015,6,5,2,0
377759,2015,6,4,99,2
377759,2015,6,2,1,3
377759,2015,6,2,2,0
377759,2015,6,3,99,15
377759,2015,6,6,1,0
377759,2015,6,6,2,0
377759,2015,6,8,99,0
377759,2015,6,99,1,22
377759,2015,6,99,2,5
377759,2015,6,9,99,0
377759,2015,6,1,1,7
377759,2015,6,1,2,0
378105,2014,6,7,1,0
378105,2014,6,7,2,2
378105,2014,6,5,99,2
378105,2014,6,4,1,0
378105,2014,6,4,2,4
378105,2014,6,2,99,3
378105,2014,6,3,1,17
378105,2014,6,3,2,166
378105,2014,6,6,99,3
378105,2014,6,8,1,0
378105,2014,6,8,2,0
378105,2014,6,99,99,215
378105,2014,6,9,1,0
378105,2014,6,9,2,0
378105,2014,6,1,99,18
378105,2015,6,7,99,3
378105,2015,6,5,1,0
378105,2015,6,5,2,1
378105,2015,6,4,99,9
378105,2015,6,2,1,0
378105,2015,6,2,2,0
378105,2015,6,3,99,177
378105,2015,6,6,1,0
378105,2015,6,6,2,1
378105,2015,6,8,99,0
378105,2015,6,99,1,32
378105,2015,6,99,2,198
378105,2015,6,9,99,14
378105,2015,6,1,1,0
378105,2015,6,1,2,25
378406,2014,6,7,1,6
378406,2014,6,7,2,0
378406,2014,6,5,99,0
378406,2014,6,4,1,14
378406,2014,6,4,2,2
378406,2014,6,2,99,43
378406,2014,6,3,1,63
378406,2014,6,3,2,27
378406,2014,6,6,99,0
378406,2014,6,8,1,0
378406,2014,6,8,2,0
378406,2014,6,99,99,177
378406,2014,6,9,1,6
378406,2014,6,9,2,1
378406,2014,6,1,99,15
378576,2014,6,7,1,1
378576,2014,6,7,2,0
378576,2014,6,5,99,2
378576,2014,6,4,1,8
378576,2014,6,4,2,12
378576,2014,6,2,99,7
378576,2014,6,3,1,7
378576,2014,6,3,2,6
378576,2014,6,6,99,0
378576,2014,6,8,1,0
378576,2014,6,8,2,0
378576,2014,6,99,99,112
378576,2014,6,9,1,0
378576,2014,6,9,2,4
378576,2014,6,1,99,65
378576,2015,6,7,99,6
378576,2015,6,5,1,0
378576,2015,6,5,2,3
378576,2015,6,4,99,29
378576,2015,6,2,1,2
378576,2015,6,2,2,2
378576,2015,6,3,99,21
378576,2015,6,6,1,2
378576,2015,6,6,2,1
378576,2015,6,8,99,0
378576,2015,6,99,1,59
378576,2015,6,99,2,147
378576,2015,6,9,99,16
378576,2015,6,1,1,39
378576,2015,6,1,2,85
381255,2014,6,7,1,1
381255,2014,6,7,2,0
381255,2014,6,5,99,0
381255,2014,6,4,1,0
381255,2014,6,4,2,0
381255,2014,6,2,99,2
381255,2014,6,3,1,94
381255,2014,6,3,2,52
381255,2014,6,6,99,0
381255,2014,6,8,1,0
381255,2014,6,8,2,0
381255,2014,6,99,99,151
381255,2014,6,9,1,0
381255,2014,6,9,2,0
381255,2014,6,1,99,2
381255,2015,6,7,99,0
381255,2015,6,5,1,0
381255,2015,6,5,2,0
381255,2015,6,4,99,0
381255,2015,6,2,1,0
381255,2015,6,2,2,0
381255,2015,6,3,99,100
381255,2015,6,6,1,1
381255,2015,6,6,2,0
381255,2015,6,8,99,0
381255,2015,6,99,1,69
381255,2015,6,99,2,35
381255,2015,6,9,99,0
381255,2015,6,1,1,3
381255,2015,6,1,2,0
381282,2014,6,7,1,0
381282,2014,6,7,2,0
381282,2014,6,5,99,0
381282,2014,6,4,1,3
381282,2014,6,4,2,0
381282,2014,6,2,99,0
381282,2014,6,3,1,60
381282,2014,6,3,2,37
381282,2014,6,6,99,1
381282,2014,6,8,1,0
381282,2014,6,8,2,0
381282,2014,6,99,99,108
381282,2014,6,9,1,0
381282,2014,6,9,2,0
381282,2014,6,1,99,7
381282,2015,6,7,99,0
381282,2015,6,5,1,0
381282,2015,6,5,2,0
381282,2015,6,4,99,1
381282,2015,6,2,1,1
381282,2015,6,2,2,2
381282,2015,6,3,99,96
381282,2015,6,6,1,0
381282,2015,6,6,2,0
381282,2015,6,8,99,0
381282,2015,6,99,1,60
381282,2015,6,99,2,49
381282,2015,6,9,99,2
381282,2015,6,1,1,5
381282,2015,6,1,2,2
381325,2014,6,7,1,0
381325,2014,6,7,2,2
381325,2014,6,5,99,0
381325,2014,6,4,1,0
381325,2014,6,4,2,1
381325,2014,6,2,99,4
381325,2014,6,3,1,42
381325,2014,6,3,2,69
381325,2014,6,6,99,1
381325,2014,6,8,1,0
381325,2014,6,8,2,0
381325,2014,6,99,99,127
381325,2014,6,9,1,0
381325,2014,6,9,2,0
381325,2014,6,1,99,8
381325,2015,6,7,99,0
381325,2015,6,5,1,0
381325,2015,6,5,2,0
381325,2015,6,4,99,1
381325,2015,6,2,1,0
381325,2015,6,2,2,0
381325,2015,6,3,99,90
381325,2015,6,6,1,0
381325,2015,6,6,2,0
381325,2015,6,8,99,0
381325,2015,6,99,1,34
381325,2015,6,99,2,67
381325,2015,6,9,99,4
381325,2015,6,1,1,4
381325,2015,6,1,2,2
381909,2014,6,7,1,7
381909,2014,6,7,2,2
381909,2014,6,5,99,3
381909,2014,6,4,1,8
381909,2014,6,4,2,2
381909,2014,6,2,99,36
381909,2014,6,3,1,81
381909,2014,6,3,2,22
381909,2014,6,6,99,0
381909,2014,6,8,1,0
381909,2014,6,8,2,0
381909,2014,6,99,99,213
381909,2014,6,9,1,5
381909,2014,6,9,2,0
381909,2014,6,1,99,47
381945,2014,6,7,1,0
381945,2014,6,7,2,0
381945,2014,6,5,99,0
381945,2014,6,4,1,3
381945,2014,6,4,2,5
381945,2014,6,2,99,1
381945,2014,6,3,1,21
381945,2014,6,3,2,48
381945,2014,6,6,99,0
381945,2014,6,8,1,0
381945,2014,6,8,2,0
381945,2014,6,99,99,240
381945,2014,6,9,1,0
381945,2014,6,9,2,0
381945,2014,6,1,99,162
381945,2015,6,7,99,0
381945,2015,6,5,1,0
381945,2015,6,5,2,0
381945,2015,6,4,99,7
381945,2015,6,2,1,1
381945,2015,6,2,2,3
381945,2015,6,3,99,27
381945,2015,6,6,1,0
381945,2015,6,6,2,0
381945,2015,6,8,99,0
381945,2015,6,99,1,21
381945,2015,6,99,2,40
381945,2015,6,9,99,0
381945,2015,6,1,1,5
381945,2015,6,1,2,18
382258,2014,6,7,1,0
382258,2014,6,7,2,0
382258,2014,6,5,99,0
382258,2014,6,4,1,2
382258,2014,6,4,2,6
382258,2014,6,2,99,3
382258,2014,6,3,1,6
382258,2014,6,3,2,44
382258,2014,6,6,99,1
382258,2014,6,8,1,0
382258,2014,6,8,2,0
382258,2014,6,99,99,112
382258,2014,6,9,1,0
382258,2014,6,9,2,0
382258,2014,6,1,99,50
382258,2015,6,7,99,0
382258,2015,6,5,1,0
382258,2015,6,5,2,1
382258,2015,6,4,99,13
382258,2015,6,2,1,1
382258,2015,6,2,2,9
382258,2015,6,3,99,38
382258,2015,6,6,1,0
382258,2015,6,6,2,0
382258,2015,6,8,99,0
382258,2015,6,99,1,15
382258,2015,6,99,2,90
382258,2015,6,9,99,0
382258,2015,6,1,1,10
382258,2015,6,1,2,33
382267,2014,6,7,1,0
382267,2014,6,7,2,0
382267,2014,6,5,99,0
382267,2014,6,4,1,0
382267,2014,6,4,2,2
382267,2014,6,2,99,3
382267,2014,6,3,1,1
382267,2014,6,3,2,15
382267,2014,6,6,99,0
382267,2014,6,8,1,0
382267,2014,6,8,2,0
382267,2014,6,99,99,37
382267,2014,6,9,1,0
382267,2014,6,9,2,0
382267,2014,6,1,99,16
382267,2015,6,7,99,0
382267,2015,6,5,1,0
382267,2015,6,5,2,1
382267,2015,6,4,99,2
382267,2015,6,2,1,3
382267,2015,6,2,2,2
382267,2015,6,3,99,16
382267,2015,6,6,1,0
382267,2015,6,6,2,0
382267,2015,6,8,99,0
382267,2015,6,99,1,10
382267,2015,6,99,2,41
382267,2015,6,9,99,1
382267,2015,6,1,1,3
382267,2015,6,1,2,23
382276,2014,6,7,1,0
382276,2014,6,7,2,2
382276,2014,6,5,99,0
382276,2014,6,4,1,3
382276,2014,6,4,2,2
382276,2014,6,2,99,57
382276,2014,6,3,1,41
382276,2014,6,3,2,173
382276,2014,6,6,99,2
382276,2014,6,8,1,0
382276,2014,6,8,2,0
382276,2014,6,99,99,366
382276,2014,6,9,1,2
382276,2014,6,9,2,19
382276,2014,6,1,99,65
382276,2015,6,7,99,1
382276,2015,6,5,1,0
382276,2015,6,5,2,1
382276,2015,6,4,99,2
382276,2015,6,2,1,6
382276,2015,6,2,2,43
382276,2015,6,3,99,174
382276,2015,6,6,1,0
382276,2015,6,6,2,0
382276,2015,6,8,99,0
382276,2015,6,99,1,62
382276,2015,6,99,2,234
382276,2015,6,9,99,31
382276,2015,6,1,1,13
382276,2015,6,1,2,25
383084,2014,6,7,1,0
383084,2014,6,7,2,0
383084,2014,6,5,99,0
383084,2014,6,4,1,34
383084,2014,6,4,2,57
383084,2014,6,2,99,24
383084,2014,6,3,1,177
383084,2014,6,3,2,352
383084,2014,6,6,99,41
383084,2014,6,8,1,0
383084,2014,6,8,2,0
383084,2014,6,99,99,761
383084,2014,6,9,1,2
383084,2014,6,9,2,2
383084,2014,6,1,99,72
383084,2015,6,7,99,0
383084,2015,6,5,1,0
383084,2015,6,5,2,1
383084,2015,6,4,99,96
383084,2015,6,2,1,0
383084,2015,6,2,2,6
383084,2015,6,3,99,500
383084,2015,6,6,1,8
383084,2015,6,6,2,19
383084,2015,6,8,99,0
383084,2015,6,99,1,252
383084,2015,6,99,2,454
383084,2015,6,9,99,2
383084,2015,6,1,1,32
383084,2015,6,1,2,42
384236,2014,6,7,1,4
384236,2014,6,7,2,1
384236,2014,6,5,99,1
384236,2014,6,4,1,1
384236,2014,6,4,2,1
384236,2014,6,2,99,21
384236,2014,6,3,1,83
384236,2014,6,3,2,89
384236,2014,6,6,99,1
384236,2014,6,8,1,0
384236,2014,6,8,2,0
384236,2014,6,99,99,235
384236,2014,6,9,1,1
384236,2014,6,9,2,0
384236,2014,6,1,99,32
384236,2015,6,7,99,6
384236,2015,6,5,1,1
384236,2015,6,5,2,1
384236,2015,6,4,99,5
384236,2015,6,2,1,10
384236,2015,6,2,2,22
384236,2015,6,3,99,212
384236,2015,6,6,1,0
384236,2015,6,6,2,0
384236,2015,6,8,99,0
384236,2015,6,99,1,132
384236,2015,6,99,2,168
384236,2015,6,9,99,5
384236,2015,6,1,1,18
384236,2015,6,1,2,20
384245,2014,6,7,1,2
384245,2014,6,7,2,0
384245,2014,6,5,99,2
384245,2014,6,4,1,6
384245,2014,6,4,2,6
384245,2014,6,2,99,25
384245,2014,6,3,1,104
384245,2014,6,3,2,158
384245,2014,6,6,99,3
384245,2014,6,8,1,0
384245,2014,6,8,2,0
384245,2014,6,99,99,369
384245,2014,6,9,1,3
384245,2014,6,9,2,3
384245,2014,6,1,99,57
384245,2015,6,7,99,7
384245,2015,6,5,1,0
384245,2015,6,5,2,1
384245,2015,6,4,99,23
384245,2015,6,2,1,13
384245,2015,6,2,2,7
384245,2015,6,3,99,321
384245,2015,6,6,1,0
384245,2015,6,6,2,2
384245,2015,6,8,99,0
384245,2015,6,99,1,138
384245,2015,6,99,2,293
384245,2015,6,9,99,3
384245,2015,6,1,1,20
384245,2015,6,1,2,34
384306,2014,6,7,1,1
384306,2014,6,7,2,2
384306,2014,6,5,99,0
384306,2014,6,4,1,0
384306,2014,6,4,2,4
384306,2014,6,2,99,1
384306,2014,6,3,1,1
384306,2014,6,3,2,3
384306,2014,6,6,99,0
384306,2014,6,8,1,1
384306,2014,6,8,2,0
384306,2014,6,99,99,37
384306,2014,6,9,1,0
384306,2014,6,9,2,0
384306,2014,6,1,99,24
384306,2015,6,7,99,1
384306,2015,6,5,1,0
384306,2015,6,5,2,0
384306,2015,6,4,99,3
384306,2015,6,2,1,0
384306,2015,6,2,2,0
384306,2015,6,3,99,1
384306,2015,6,6,1,0
384306,2015,6,6,2,0
384306,2015,6,8,99,2
384306,2015,6,99,1,5
384306,2015,6,99,2,21
384306,2015,6,9,99,0
384306,2015,6,1,1,3
384306,2015,6,1,2,16
393524,2014,6,7,1,0
393524,2014,6,7,2,0
393524,2014,6,5,99,0
393524,2014,6,4,1,0
393524,2014,6,4,2,60
393524,2014,6,2,99,2
393524,2014,6,3,1,0
393524,2014,6,3,2,14
393524,2014,6,6,99,0
393524,2014,6,8,1,0
393524,2014,6,8,2,0
393524,2014,6,99,99,76
393524,2014,6,9,1,0
393524,2014,6,9,2,0
393524,2014,6,1,99,0
393524,2015,6,7,99,0
393524,2015,6,5,1,0
393524,2015,6,5,2,1
393524,2015,6,4,99,51
393524,2015,6,2,1,0
393524,2015,6,2,2,1
393524,2015,6,3,99,8
393524,2015,6,6,1,0
393524,2015,6,6,2,0
393524,2015,6,8,99,0
393524,2015,6,99,1,4
393524,2015,6,99,2,58
393524,2015,6,9,99,0
393524,2015,6,1,1,0
393524,2015,6,1,2,1
393649,2014,6,7,1,7
393649,2014,6,7,2,3
393649,2014,6,5,99,3
393649,2014,6,4,1,12
393649,2014,6,4,2,7
393649,2014,6,2,99,129
393649,2014,6,3,1,130
393649,2014,6,3,2,229
393649,2014,6,6,99,1
393649,2014,6,8,1,0
393649,2014,6,8,2,0
393649,2014,6,99,99,566
393649,2014,6,9,1,9
393649,2014,6,9,2,14
393649,2014,6,1,99,22
393649,2015,6,7,99,9
393649,2015,6,5,1,0
393649,2015,6,5,2,3
393649,2015,6,4,99,20
393649,2015,6,2,1,54
393649,2015,6,2,2,70
393649,2015,6,3,99,326
393649,2015,6,6,1,1
393649,2015,6,6,2,6
393649,2015,6,8,99,0
393649,2015,6,99,1,238
393649,2015,6,99,2,283
393649,2015,6,9,99,10
393649,2015,6,1,1,13
393649,2015,6,1,2,9
393861,2014,6,7,1,0
393861,2014,6,7,2,0
393861,2014,6,5,99,1
393861,2014,6,4,1,66
393861,2014,6,4,2,368
393861,2014,6,2,99,0
393861,2014,6,3,1,0
393861,2014,6,3,2,5
393861,2014,6,6,99,1
393861,2014,6,8,1,1
393861,2014,6,8,2,0
393861,2014,6,99,99,443
393861,2014,6,9,1,0
393861,2014,6,9,2,0
393861,2014,6,1,99,1
393861,2015,6,7,99,0
393861,2015,6,5,1,0
393861,2015,6,5,2,0
393861,2015,6,4,99,728
393861,2015,6,2,1,0
393861,2015,6,2,2,0
393861,2015,6,3,99,2
393861,2015,6,6,1,0
393861,2015,6,6,2,0
393861,2015,6,8,99,1
393861,2015,6,99,1,134
393861,2015,6,99,2,599
393861,2015,6,9,99,0
393861,2015,6,1,1,0
393861,2015,6,1,2,2
393977,2014,6,7,1,0
393977,2014,6,7,2,0
393977,2014,6,5,99,0
393977,2014,6,4,1,0
393977,2014,6,4,2,1
393977,2014,6,2,99,1
393977,2014,6,3,1,0
393977,2014,6,3,2,24
393977,2014,6,6,99,0
393977,2014,6,8,1,0
393977,2014,6,8,2,0
393977,2014,6,99,99,26
393977,2014,6,9,1,0
393977,2014,6,9,2,0
393977,2014,6,1,99,0
393977,2015,6,7,99,0
393977,2015,6,5,1,0
393977,2015,6,5,2,0
393977,2015,6,4,99,0
393977,2015,6,2,1,0
393977,2015,6,2,2,0
393977,2015,6,3,99,22
393977,2015,6,6,1,0
393977,2015,6,6,2,0
393977,2015,6,8,99,0
393977,2015,6,99,1,0
393977,2015,6,99,2,22
393977,2015,6,9,99,0
393977,2015,6,1,1,0
393977,2015,6,1,2,0
395195,2014,6,7,1,0
395195,2014,6,7,2,1
395195,2014,6,5,99,0
395195,2014,6,4,1,4
395195,2014,6,4,2,2
395195,2014,6,2,99,9
395195,2014,6,3,1,18
395195,2014,6,3,2,59
395195,2014,6,6,99,0
395195,2014,6,8,1,0
395195,2014,6,8,2,0
395195,2014,6,99,99,125
395195,2014,6,9,1,0
395195,2014,6,9,2,0
395195,2014,6,1,99,32
395195,2015,6,7,99,2
395195,2015,6,5,1,0
395195,2015,6,5,2,0
395195,2015,6,4,99,1
395195,2015,6,2,1,1
395195,2015,6,2,2,2
395195,2015,6,3,99,30
395195,2015,6,6,1,0
395195,2015,6,6,2,1
395195,2015,6,8,99,0
395195,2015,6,99,1,7
395195,2015,6,99,2,44
395195,2015,6,9,99,5
395195,2015,6,1,1,1
395195,2015,6,1,2,8
395362,2014,6,7,1,2
395362,2014,6,7,2,4
395362,2014,6,5,99,3
395362,2014,6,4,1,1
395362,2014,6,4,2,3
395362,2014,6,2,99,6
395362,2014,6,3,1,8
395362,2014,6,3,2,25
395362,2014,6,6,99,1
395362,2014,6,8,1,0
395362,2014,6,8,2,0
395362,2014,6,99,99,163
395362,2014,6,9,1,0
395362,2014,6,9,2,0
395362,2014,6,1,99,110
395362,2015,6,7,99,17
395362,2015,6,5,1,0
395362,2015,6,5,2,0
395362,2015,6,4,99,13
395362,2015,6,2,1,4
395362,2015,6,2,2,1
395362,2015,6,3,99,34
395362,2015,6,6,1,0
395362,2015,6,6,2,2
395362,2015,6,8,99,0
395362,2015,6,99,1,61
395362,2015,6,99,2,134
395362,2015,6,9,99,3
395362,2015,6,1,1,39
395362,2015,6,1,2,82
395690,2014,6,7,1,22
395690,2014,6,7,2,19
395690,2014,6,5,99,0
395690,2014,6,4,1,3
395690,2014,6,4,2,13
395690,2014,6,2,99,58
395690,2014,6,3,1,107
395690,2014,6,3,2,245
395690,2014,6,6,99,0
395690,2014,6,8,1,0
395690,2014,6,8,2,0
395690,2014,6,99,99,506
395690,2014,6,9,1,3
395690,2014,6,9,2,4
395690,2014,6,1,99,32
395690,2015,6,7,99,33
395690,2015,6,5,1,0
395690,2015,6,5,2,0
395690,2015,6,4,99,2
395690,2015,6,2,1,62
395690,2015,6,2,2,53
395690,2015,6,3,99,243
395690,2015,6,6,1,1
395690,2015,6,6,2,0
395690,2015,6,8,99,0
395690,2015,6,99,1,182
395690,2015,6,99,2,223
395690,2015,6,9,99,3
395690,2015,6,1,1,4
395690,2015,6,1,2,4
397270,2014,6,7,1,0
397270,2014,6,7,2,0
397270,2014,6,5,99,0
397270,2014,6,4,1,3
397270,2014,6,4,2,2
397270,2014,6,2,99,0
397270,2014,6,3,1,2
397270,2014,6,3,2,7
397270,2014,6,6,99,0
397270,2014,6,8,1,28
397270,2014,6,8,2,37
397270,2014,6,99,99,85
397270,2014,6,9,1,0
397270,2014,6,9,2,0
397270,2014,6,1,99,6
397270,2015,6,7,99,0
397270,2015,6,5,1,0
397270,2015,6,5,2,0
397270,2015,6,4,99,1
397270,2015,6,2,1,3
397270,2015,6,2,2,1
397270,2015,6,3,99,5
397270,2015,6,6,1,0
397270,2015,6,6,2,0
397270,2015,6,8,99,27
397270,2015,6,99,1,27
397270,2015,6,99,2,16
397270,2015,6,9,99,1
397270,2015,6,1,1,5
397270,2015,6,1,2,0
397942,2014,6,7,1,2
397942,2014,6,7,2,4
397942,2014,6,5,99,0
397942,2014,6,4,1,3
397942,2014,6,4,2,14
397942,2014,6,2,99,43
397942,2014,6,3,1,58
397942,2014,6,3,2,291
397942,2014,6,6,99,0
397942,2014,6,8,1,0
397942,2014,6,8,2,0
397942,2014,6,99,99,480
397942,2014,6,9,1,0
397942,2014,6,9,2,4
